,battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
898,Kings XI Punjab,Sunrisers Hyderabad,1136576,AJ Finch,14,0,1.0,1.0,6,0,0,21.0
899,Kings XI Punjab,Sunrisers Hyderabad,1136576,CH Gayle,111,0,11.0,2.0,65,1,1,163.0
901,Kings XI Punjab,Sunrisers Hyderabad,1136576,KL Rahul,18,0,0.0,3.0,21,0,0,25.0
900,Kings XI Punjab,Sunrisers Hyderabad,1136576,KK Nair,32,0,1.0,3.0,22,0,0,41.0
2578,Sunrisers Hyderabad,Kings XI Punjab,1136576,Shakib Al Hasan,28,0,2.0,0.0,15,0,0,36.0
2580,Sunrisers Hyderabad,Kings XI Punjab,1136576,YK Pathan,19,0,0.0,3.0,13,0,0,26.0
2579,Sunrisers Hyderabad,Kings XI Punjab,1136576,WP Saha,7,0,0.0,1.0,8,0,0,12.0
2577,Sunrisers Hyderabad,Kings XI Punjab,1136576,S Dhawan,0,1,0.0,0.0,1,0,0,2.0
2576,Sunrisers Hyderabad,Kings XI Punjab,1136576,MK Pandey,63,0,1.0,3.0,47,1,0,80.0
2575,Sunrisers Hyderabad,Kings XI Punjab,1136576,KS Williamson,56,0,2.0,3.0,41,1,0,75.0
2574,Sunrisers Hyderabad,Kings XI Punjab,1136576,DJ Hooda,5,0,0.0,0.0,5,0,0,9.0
1768,Rajasthan Royals,Chennai Super Kings,1136577,JD Unadkat,16,0,0.0,3.0,10,0,0,23.0
201,Chennai Super Kings,Rajasthan Royals,1136577,AT Rayudu,12,0,0.0,2.0,8,0,0,18.0
202,Chennai Super Kings,Rajasthan Royals,1136577,DJ Bravo,26,0,0.0,4.0,18,0,0,34.0
203,Chennai Super Kings,Rajasthan Royals,1136577,MS Dhoni,5,0,0.0,1.0,3,0,0,10.0
204,Chennai Super Kings,Rajasthan Royals,1136577,RA Jadeja,2,0,0.0,0.0,1,0,0,6.0
205,Chennai Super Kings,Rajasthan Royals,1136577,SK Raina,48,0,0.0,9.0,31,0,0,61.0
206,Chennai Super Kings,Rajasthan Royals,1136577,SR Watson,108,0,6.0,9.0,58,1,1,157.0
207,Chennai Super Kings,Rajasthan Royals,1136577,SW Billings,3,0,0.0,0.0,7,0,0,7.0
1772,Rajasthan Royals,Chennai Super Kings,1136577,STR Binny,10,0,0.0,1.0,8,0,0,15.0
1771,Rajasthan Royals,Chennai Super Kings,1136577,S Gopal,8,0,0.0,0.0,10,0,0,12.0
1773,Rajasthan Royals,Chennai Super Kings,1136577,SV Samson,2,0,0.0,0.0,3,0,0,6.0
1769,Rajasthan Royals,Chennai Super Kings,1136577,K Gowtham,1,0,0.0,0.0,2,0,0,5.0
1767,Rajasthan Royals,Chennai Super Kings,1136577,JC Buttler,25,0,1.0,1.0,20,0,0,32.0
1766,Rajasthan Royals,Chennai Super Kings,1136577,H Klaasen,7,0,0.0,1.0,7,0,0,12.0
1765,Rajasthan Royals,Chennai Super Kings,1136577,BA Stokes,46,0,1.0,3.0,38,0,0,55.0
1764,Rajasthan Royals,Chennai Super Kings,1136577,B Laughlin,0,1,0.0,0.0,1,0,0,2.0
1763,Rajasthan Royals,Chennai Super Kings,1136577,AM Rahane,18,0,1.0,1.0,13,0,0,25.0
1770,Rajasthan Royals,Chennai Super Kings,1136577,RA Tripathi,7,0,0.0,0.0,7,0,0,11.0
1065,Kolkata Knight Riders,Kings XI Punjab,1136578,TK Curran,1,0,0.0,0.0,3,0,0,5.0
762,Kings XI Punjab,Kolkata Knight Riders,1136578,CH Gayle,63,0,6.0,5.0,39,1,0,92.0
764,Kings XI Punjab,Kolkata Knight Riders,1136578,MA Agarwal,2,0,0.0,0.0,2,0,0,6.0
763,Kings XI Punjab,Kolkata Knight Riders,1136578,KL Rahul,61,0,2.0,9.0,28,1,0,86.0
1058,Kolkata Knight Riders,Kings XI Punjab,1136578,CA Lynn,74,0,4.0,6.0,41,1,0,100.0
1062,Kolkata Knight Riders,Kings XI Punjab,1136578,RV Uthappa,36,0,1.0,5.0,24,0,0,47.0
1061,Kolkata Knight Riders,Kings XI Punjab,1136578,PP Chawla,3,0,0.0,0.0,3,0,0,7.0
1060,Kolkata Knight Riders,Kings XI Punjab,1136578,N Rana,3,0,0.0,0.0,5,0,0,7.0
1063,Kolkata Knight Riders,Kings XI Punjab,1136578,SP Narine,2,0,0.0,0.0,4,0,0,6.0
1064,Kolkata Knight Riders,Kings XI Punjab,1136578,Shubman Gill,16,0,0.0,2.0,10,0,0,22.0
1059,Kolkata Knight Riders,Kings XI Punjab,1136578,KD Karthik,45,0,0.0,6.0,30,0,0,55.0
1057,Kolkata Knight Riders,Kings XI Punjab,1136578,AD Russell,11,0,0.0,2.0,8,0,0,17.0
662,Delhi Daredevils,Royal Challengers Bangalore,1136579,SS Iyer,52,0,3.0,4.0,31,1,0,74.0
2211,Royal Challengers Bangalore,Delhi Daredevils,1136579,Q de Kock,18,0,1.0,1.0,16,0,0,25.0
2210,Royal Challengers Bangalore,Delhi Daredevils,1136579,Mandeep Singh,18,0,1.0,1.0,10,0,0,25.0
2209,Royal Challengers Bangalore,Delhi Daredevils,1136579,M Vohra,3,0,0.0,0.0,6,0,0,7.0
657,Delhi Daredevils,Royal Challengers Bangalore,1136579,G Gambhir,4,0,0.0,0.0,10,0,0,8.0
2212,Royal Challengers Bangalore,Delhi Daredevils,1136579,V Kohli,30,0,1.0,2.0,26,0,0,38.0
659,Delhi Daredevils,Royal Challengers Bangalore,1136579,JJ Roy,7,0,0.0,0.0,17,0,0,11.0
660,Delhi Daredevils,Royal Challengers Bangalore,1136579,R Tewatia,15,0,0.0,3.0,9,0,0,22.0
661,Delhi Daredevils,Royal Challengers Bangalore,1136579,RR Pant,92,0,7.0,7.0,50,1,0,125.0
2207,Royal Challengers Bangalore,Delhi Daredevils,1136579,AB de Villiers,92,0,5.0,10.0,40,1,0,124.0
2208,Royal Challengers Bangalore,Delhi Daredevils,1136579,CJ Anderson,15,0,1.0,0.0,13,0,0,21.0
658,Delhi Daredevils,Royal Challengers Bangalore,1136579,GJ Maxwell,4,0,0.0,0.0,6,0,0,8.0
2454,Sunrisers Hyderabad,Chennai Super Kings,1136580,DJ Hooda,1,0,0.0,0.0,7,0,0,5.0
2455,Sunrisers Hyderabad,Chennai Super Kings,1136580,KS Williamson,85,0,5.0,6.0,52,1,0,113.0
2456,Sunrisers Hyderabad,Chennai Super Kings,1136580,MK Pandey,0,1,0.0,0.0,2,0,0,2.0
2457,Sunrisers Hyderabad,Chennai Super Kings,1136580,RK Bhui,0,1,0.0,0.0,5,0,0,2.0
2458,Sunrisers Hyderabad,Chennai Super Kings,1136580,Rashid Khan,17,0,2.0,1.0,4,0,0,26.0
295,Chennai Super Kings,Sunrisers Hyderabad,1136580,SR Watson,10,0,1.0,0.0,16,0,0,16.0
294,Chennai Super Kings,Sunrisers Hyderabad,1136580,SK Raina,55,0,2.0,5.0,44,1,0,76.0
293,Chennai Super Kings,Sunrisers Hyderabad,1136580,MS Dhoni,25,0,1.0,3.0,12,0,0,34.0
292,Chennai Super Kings,Sunrisers Hyderabad,1136580,F du Plessis,11,0,0.0,1.0,13,0,0,16.0
291,Chennai Super Kings,Sunrisers Hyderabad,1136580,AT Rayudu,81,0,4.0,9.0,39,1,0,110.0
2460,Sunrisers Hyderabad,Chennai Super Kings,1136580,WP Saha,5,0,0.0,0.0,5,0,0,9.0
2459,Sunrisers Hyderabad,Chennai Super Kings,1136580,Shakib Al Hasan,24,0,1.0,2.0,19,0,0,32.0
2461,Sunrisers Hyderabad,Chennai Super Kings,1136580,YK Pathan,46,0,4.0,1.0,28,0,0,59.0
1977,Rajasthan Royals,Mumbai Indians,1136581,RA Tripathi,10,0,0.0,1.0,9,0,0,15.0
1519,Mumbai Indians,Rajasthan Royals,1136581,HH Pandya,4,0,0.0,1.0,2,0,0,9.0
1978,Rajasthan Royals,Mumbai Indians,1136581,SV Samson,53,0,0.0,4.0,40,1,0,69.0
1975,Rajasthan Royals,Mumbai Indians,1136581,JC Buttler,6,0,0.0,0.0,8,0,0,10.0
1520,Mumbai Indians,Rajasthan Royals,1136581,Ishan Kishan,58,0,3.0,4.0,42,1,0,80.0
1521,Mumbai Indians,Rajasthan Royals,1136581,KA Pollard,22,0,1.0,1.0,20,0,0,29.0
1522,Mumbai Indians,Rajasthan Royals,1136581,KH Pandya,7,0,0.0,1.0,6,0,0,12.0
1523,Mumbai Indians,Rajasthan Royals,1136581,M Markande,0,1,0.0,0.0,1,0,0,2.0
1524,Mumbai Indians,Rajasthan Royals,1136581,MJ McClenaghan,0,1,0.0,0.0,1,0,0,2.0
1525,Mumbai Indians,Rajasthan Royals,1136581,RG Sharma,0,1,0.0,0.0,1,0,0,2.0
1526,Mumbai Indians,Rajasthan Royals,1136581,SA Yadav,76,0,3.0,6.0,50,1,0,100.0
1976,Rajasthan Royals,Mumbai Indians,1136581,K Gowtham,33,0,2.0,4.0,11,0,0,45.0
1971,Rajasthan Royals,Mumbai Indians,1136581,AM Rahane,14,0,0.0,1.0,17,0,0,19.0
1972,Rajasthan Royals,Mumbai Indians,1136581,BA Stokes,42,0,1.0,3.0,29,0,0,51.0
1518,Mumbai Indians,Rajasthan Royals,1136581,E Lewis,0,1,0.0,0.0,1,0,0,2.0
1974,Rajasthan Royals,Mumbai Indians,1136581,JC Archer,10,0,0.0,1.0,9,0,0,15.0
1973,Rajasthan Royals,Mumbai Indians,1136581,H Klaasen,0,1,0.0,0.0,1,0,0,2.0
612,Delhi Daredevils,Kings XI Punjab,1136582,G Gambhir,8,0,0.0,0.0,16,0,0,12.0
618,Delhi Daredevils,Kings XI Punjab,1136582,SS Iyer,58,0,1.0,5.0,46,1,0,77.0
617,Delhi Daredevils,Kings XI Punjab,1136582,RR Pant,4,0,0.0,0.0,7,0,0,8.0
616,Delhi Daredevils,Kings XI Punjab,1136582,R Tewatia,28,0,1.0,1.0,24,0,0,35.0
615,Delhi Daredevils,Kings XI Punjab,1136582,PP Shaw,22,0,0.0,4.0,10,0,0,30.0
614,Delhi Daredevils,Kings XI Punjab,1136582,LE Plunkett,0,1,0.0,0.0,1,0,0,2.0
613,Delhi Daredevils,Kings XI Punjab,1136582,GJ Maxwell,12,0,1.0,1.0,10,0,0,19.0
760,Kings XI Punjab,Delhi Daredevils,1136582,R Ashwin,9,0,0.0,0.0,9,0,0,13.0
761,Kings XI Punjab,Delhi Daredevils,1136582,Yuvraj Singh,14,0,0.0,1.0,17,0,0,19.0
755,Kings XI Punjab,Delhi Daredevils,1136582,BB Sran,1,0,0.0,0.0,1,0,0,5.0
753,Kings XI Punjab,Delhi Daredevils,1136582,AJ Finch,3,0,0.0,0.0,4,0,0,7.0
610,Delhi Daredevils,Kings XI Punjab,1136582,A Mishra,1,0,0.0,0.0,2,0,0,5.0
758,Kings XI Punjab,Delhi Daredevils,1136582,KL Rahul,23,0,1.0,3.0,15,0,0,32.0
757,Kings XI Punjab,Delhi Daredevils,1136582,KK Nair,36,0,0.0,4.0,33,0,0,44.0
756,Kings XI Punjab,Delhi Daredevils,1136582,DA Miller,28,0,1.0,1.0,20,0,0,35.0
611,Delhi Daredevils,Kings XI Punjab,1136582,DT Christian,6,0,0.0,0.0,11,0,0,10.0
754,Kings XI Punjab,Delhi Daredevils,1136582,AJ Tye,8,0,0.0,1.0,9,0,0,13.0
759,Kings XI Punjab,Delhi Daredevils,1136582,MA Agarwal,21,0,0.0,3.0,16,0,0,28.0
2677,Sunrisers Hyderabad,Mumbai Indians,1136583,Rashid Khan,6,0,0.0,0.0,9,0,0,10.0
2676,Sunrisers Hyderabad,Mumbai Indians,1136583,Mohammad Nabi,14,0,0.0,2.0,10,0,0,20.0
2675,Sunrisers Hyderabad,Mumbai Indians,1136583,MK Pandey,16,0,0.0,3.0,11,0,0,23.0
2674,Sunrisers Hyderabad,Mumbai Indians,1136583,KS Williamson,30,0,0.0,5.0,22,0,0,39.0
2673,Sunrisers Hyderabad,Mumbai Indians,1136583,Basil Thampi,3,0,0.0,0.0,6,0,0,7.0
1629,Mumbai Indians,Sunrisers Hyderabad,1136583,JJ Bumrah,6,0,0.0,1.0,5,0,0,11.0
2682,Sunrisers Hyderabad,Mumbai Indians,1136583,WP Saha,0,1,0.0,0.0,2,0,0,2.0
2683,Sunrisers Hyderabad,Mumbai Indians,1136583,YK Pathan,35,0,1.0,3.0,35,0,0,44.0
1626,Mumbai Indians,Sunrisers Hyderabad,1136583,E Lewis,5,0,0.0,1.0,9,0,0,10.0
1627,Mumbai Indians,Sunrisers Hyderabad,1136583,HH Pandya,4,0,0.0,0.0,19,0,0,8.0
1628,Mumbai Indians,Sunrisers Hyderabad,1136583,Ishan Kishan,0,1,0.0,0.0,3,0,0,2.0
1630,Mumbai Indians,Sunrisers Hyderabad,1136583,KA Pollard,9,0,1.0,0.0,6,0,0,15.0
1631,Mumbai Indians,Sunrisers Hyderabad,1136583,KH Pandya,24,0,0.0,4.0,20,0,0,32.0
2679,Sunrisers Hyderabad,Mumbai Indians,1136583,S Kaul,2,0,0.0,0.0,9,0,0,6.0
2680,Sunrisers Hyderabad,Mumbai Indians,1136583,Sandeep Sharma,0,1,0.0,0.0,1,0,0,2.0
2681,Sunrisers Hyderabad,Mumbai Indians,1136583,Shakib Al Hasan,2,0,0.0,0.0,4,0,0,6.0
2678,Sunrisers Hyderabad,Mumbai Indians,1136583,S Dhawan,10,0,0.0,1.0,7,0,0,15.0
1636,Mumbai Indians,Sunrisers Hyderabad,1136583,SA Yadav,35,0,0.0,4.0,39,0,0,43.0
1635,Mumbai Indians,Sunrisers Hyderabad,1136583,RG Sharma,2,0,0.0,0.0,6,0,0,6.0
1634,Mumbai Indians,Sunrisers Hyderabad,1136583,Mustafizur Rahman,1,0,0.0,0.0,3,0,0,5.0
1633,Mumbai Indians,Sunrisers Hyderabad,1136583,MJ McClenaghan,0,1,0.0,0.0,2,0,0,2.0
1632,Mumbai Indians,Sunrisers Hyderabad,1136583,M Markande,1,0,0.0,0.0,2,0,0,5.0
2119,Royal Challengers Bangalore,Chennai Super Kings,1136584,P Negi,0,1,0.0,0.0,1,0,0,2.0
257,Chennai Super Kings,Royal Challengers Bangalore,1136584,SK Raina,12,0,0.0,2.0,10,0,0,18.0
256,Chennai Super Kings,Royal Challengers Bangalore,1136584,RA Jadeja,4,0,0.0,0.0,6,0,0,8.0
255,Chennai Super Kings,Royal Challengers Bangalore,1136584,MS Dhoni,76,0,7.0,1.0,39,1,0,103.0
254,Chennai Super Kings,Royal Challengers Bangalore,1136584,DJ Bravo,14,0,1.0,1.0,7,0,0,21.0
253,Chennai Super Kings,Royal Challengers Bangalore,1136584,AT Rayudu,85,0,8.0,3.0,54,1,0,116.0
259,Chennai Super Kings,Royal Challengers Bangalore,1136584,SW Billings,9,0,0.0,2.0,7,0,0,15.0
2120,Royal Challengers Bangalore,Chennai Super Kings,1136584,Q de Kock,53,0,4.0,1.0,37,1,0,74.0
258,Chennai Super Kings,Royal Challengers Bangalore,1136584,SR Watson,7,0,1.0,0.0,4,0,0,13.0
2118,Royal Challengers Bangalore,Chennai Super Kings,1136584,Mandeep Singh,38,0,3.0,2.0,19,0,0,50.0
2117,Royal Challengers Bangalore,Chennai Super Kings,1136584,CJ Anderson,2,0,0.0,0.0,8,0,0,6.0
2123,Royal Challengers Bangalore,Chennai Super Kings,1136584,Washington Sundar,13,0,1.0,1.0,4,0,0,20.0
2122,Royal Challengers Bangalore,Chennai Super Kings,1136584,V Kohli,18,0,0.0,3.0,15,0,0,25.0
2116,Royal Challengers Bangalore,Chennai Super Kings,1136584,C de Grandhomme,11,0,0.0,1.0,7,0,0,16.0
2115,Royal Challengers Bangalore,Chennai Super Kings,1136584,AB de Villiers,69,0,8.0,2.0,31,1,0,99.0
2121,Royal Challengers Bangalore,Chennai Super Kings,1136584,UT Yadav,1,0,0.0,0.0,2,0,0,5.0
907,Kings XI Punjab,Sunrisers Hyderabad,1136585,CH Gayle,23,0,2.0,1.0,22,0,0,32.0
905,Kings XI Punjab,Sunrisers Hyderabad,1136585,AS Rajpoot,9,0,0.0,1.0,9,0,0,14.0
904,Kings XI Punjab,Sunrisers Hyderabad,1136585,AJ Tye,4,0,0.0,1.0,2,0,0,9.0
912,Kings XI Punjab,Sunrisers Hyderabad,1136585,Mujeeb Ur Rahman,11,0,0.0,2.0,5,0,0,17.0
911,Kings XI Punjab,Sunrisers Hyderabad,1136585,MK Tiwary,1,0,0.0,0.0,5,0,0,5.0
910,Kings XI Punjab,Sunrisers Hyderabad,1136585,MA Agarwal,12,0,0.0,0.0,15,0,0,16.0
2587,Sunrisers Hyderabad,Kings XI Punjab,1136585,YK Pathan,22,0,1.0,1.0,19,0,0,29.0
906,Kings XI Punjab,Sunrisers Hyderabad,1136585,BB Sran,2,0,0.0,0.0,5,0,0,6.0
908,Kings XI Punjab,Sunrisers Hyderabad,1136585,KK Nair,13,0,0.0,0.0,17,0,0,17.0
909,Kings XI Punjab,Sunrisers Hyderabad,1136585,KL Rahul,32,0,1.0,4.0,26,0,0,42.0
2581,Sunrisers Hyderabad,Kings XI Punjab,1136585,KS Williamson,0,1,0.0,0.0,3,0,0,2.0
913,Kings XI Punjab,Sunrisers Hyderabad,1136585,R Ashwin,4,0,0.0,0.0,6,0,0,8.0
2585,Sunrisers Hyderabad,Kings XI Punjab,1136585,Shakib Al Hasan,32,0,0.0,3.0,30,0,0,39.0
2584,Sunrisers Hyderabad,Kings XI Punjab,1136585,S Dhawan,12,0,0.0,2.0,8,0,0,18.0
2583,Sunrisers Hyderabad,Kings XI Punjab,1136585,Mohammad Nabi,4,0,0.0,1.0,2,0,0,9.0
2582,Sunrisers Hyderabad,Kings XI Punjab,1136585,MK Pandey,56,0,1.0,3.0,52,1,0,73.0
903,Kings XI Punjab,Sunrisers Hyderabad,1136585,AJ Finch,8,0,1.0,0.0,4,0,0,14.0
2586,Sunrisers Hyderabad,Kings XI Punjab,1136585,WP Saha,6,0,0.0,1.0,9,0,0,11.0
1053,Kolkata Knight Riders,Delhi Daredevils,1136586,RV Uthappa,1,0,0.0,0.0,2,0,0,5.0
1054,Kolkata Knight Riders,Delhi Daredevils,1136586,SP Narine,26,0,3.0,1.0,9,0,0,37.0
634,Delhi Daredevils,Kolkata Knight Riders,1136586,SS Iyer,97,0,10.0,3.0,42,1,0,132.0
633,Delhi Daredevils,Kolkata Knight Riders,1136586,RR Pant,0,1,0.0,0.0,1,0,0,2.0
1055,Kolkata Knight Riders,Delhi Daredevils,1136586,Shivam Mavi,0,1,0.0,0.0,3,0,0,2.0
631,Delhi Daredevils,Kolkata Knight Riders,1136586,GJ Maxwell,27,0,2.0,1.0,18,0,0,36.0
630,Delhi Daredevils,Kolkata Knight Riders,1136586,C Munro,33,0,2.0,4.0,18,0,0,45.0
1056,Kolkata Knight Riders,Delhi Daredevils,1136586,Shubman Gill,38,0,1.0,3.0,29,0,0,47.0
1051,Kolkata Knight Riders,Delhi Daredevils,1136586,N Rana,8,0,0.0,1.0,7,0,0,13.0
632,Delhi Daredevils,Kolkata Knight Riders,1136586,PP Shaw,62,0,2.0,7.0,44,1,0,85.0
1047,Kolkata Knight Riders,Delhi Daredevils,1136586,CA Lynn,5,0,0.0,1.0,6,0,0,10.0
1050,Kolkata Knight Riders,Delhi Daredevils,1136586,MG Johnson,12,0,0.0,2.0,6,0,0,18.0
1052,Kolkata Knight Riders,Delhi Daredevils,1136586,PP Chawla,2,0,0.0,0.0,4,0,0,6.0
1049,Kolkata Knight Riders,Delhi Daredevils,1136586,Kuldeep Yadav,8,0,0.0,1.0,7,0,0,13.0
1046,Kolkata Knight Riders,Delhi Daredevils,1136586,AD Russell,46,0,4.0,3.0,32,0,0,61.0
1048,Kolkata Knight Riders,Delhi Daredevils,1136586,KD Karthik,18,0,1.0,0.0,18,0,0,24.0
1300,Mumbai Indians,Chennai Super Kings,1136587,E Lewis,53,0,2.0,4.0,45,1,0,73.0
1303,Mumbai Indians,Chennai Super Kings,1136587,SA Yadav,45,0,1.0,5.0,35,0,0,56.0
1302,Mumbai Indians,Chennai Super Kings,1136587,RG Sharma,59,0,2.0,6.0,35,1,0,81.0
1301,Mumbai Indians,Chennai Super Kings,1136587,HH Pandya,13,0,1.0,0.0,8,0,0,19.0
137,Chennai Super Kings,Mumbai Indians,1136587,SR Watson,12,0,0.0,1.0,11,0,0,17.0
136,Chennai Super Kings,Mumbai Indians,1136587,SK Raina,78,0,4.0,6.0,48,1,0,104.0
135,Chennai Super Kings,Mumbai Indians,1136587,MS Dhoni,29,0,1.0,3.0,23,0,0,38.0
134,Chennai Super Kings,Mumbai Indians,1136587,DJ Bravo,0,1,0.0,0.0,1,0,0,2.0
133,Chennai Super Kings,Mumbai Indians,1136587,AT Rayudu,47,0,4.0,2.0,36,0,0,61.0
138,Chennai Super Kings,Mumbai Indians,1136587,SW Billings,3,0,0.0,0.0,5,0,0,7.0
2090,Rajasthan Royals,Sunrisers Hyderabad,1136588,K Gowtham,8,0,0.0,1.0,5,0,0,13.0
2093,Rajasthan Royals,Sunrisers Hyderabad,1136588,SV Samson,40,0,1.0,3.0,30,0,0,49.0
2092,Rajasthan Royals,Sunrisers Hyderabad,1136588,RA Tripathi,4,0,0.0,0.0,5,0,0,8.0
2091,Rajasthan Royals,Sunrisers Hyderabad,1136588,MK Lomror,11,0,0.0,0.0,12,0,0,15.0
2089,Rajasthan Royals,Sunrisers Hyderabad,1136588,JC Buttler,10,0,0.0,0.0,11,0,0,14.0
2737,Sunrisers Hyderabad,Rajasthan Royals,1136588,AD Hales,45,0,0.0,4.0,39,0,0,53.0
2744,Sunrisers Hyderabad,Rajasthan Royals,1136588,YK Pathan,2,0,0.0,0.0,3,0,0,6.0
2743,Sunrisers Hyderabad,Rajasthan Royals,1136588,WP Saha,12,0,0.0,1.0,7,0,0,17.0
2742,Sunrisers Hyderabad,Rajasthan Royals,1136588,Shakib Al Hasan,6,0,0.0,1.0,6,0,0,11.0
2087,Rajasthan Royals,Sunrisers Hyderabad,1136588,BA Stokes,0,1,0.0,0.0,3,0,0,2.0
2086,Rajasthan Royals,Sunrisers Hyderabad,1136588,AM Rahane,66,0,1.0,5.0,53,1,0,85.0
2740,Sunrisers Hyderabad,Rajasthan Royals,1136588,Rashid Khan,1,0,0.0,0.0,3,0,0,5.0
2739,Sunrisers Hyderabad,Rajasthan Royals,1136588,MK Pandey,16,0,0.0,1.0,15,0,0,21.0
2738,Sunrisers Hyderabad,Rajasthan Royals,1136588,KS Williamson,63,0,2.0,7.0,43,1,0,86.0
2088,Rajasthan Royals,Sunrisers Hyderabad,1136588,JC Archer,1,0,0.0,0.0,1,0,0,5.0
2741,Sunrisers Hyderabad,Rajasthan Royals,1136588,S Dhawan,6,0,0.0,1.0,4,0,0,11.0
1208,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,AD Russell,0,1,0.0,0.0,1,0,0,2.0
2258,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,BB McCullum,41,0,2.0,4.0,29,0,0,53.0
1212,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,RV Uthappa,37,0,3.0,3.0,22,0,0,50.0
1211,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,N Rana,15,0,0.0,2.0,10,0,0,21.0
1210,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,KD Karthik,23,0,1.0,2.0,10,0,0,31.0
1209,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,CA Lynn,66,0,1.0,7.0,55,1,0,87.0
1213,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,SP Narine,30,0,1.0,3.0,22,0,0,39.0
2259,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,C de Grandhomme,14,0,1.0,0.0,7,0,0,20.0
2260,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,M Vohra,1,0,0.0,0.0,2,0,0,5.0
1214,Kolkata Knight Riders,Royal Challengers Bangalore,1136589,Shubman Gill,5,0,0.0,1.0,2,0,0,10.0
2262,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Q de Kock,30,0,1.0,3.0,27,0,0,39.0
2263,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,V Kohli,69,0,3.0,5.0,44,1,0,92.0
2261,Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Mandeep Singh,20,0,2.0,0.0,15,0,0,28.0
594,Delhi Daredevils,Chennai Super Kings,1136590,V Shankar,58,0,5.0,1.0,33,1,0,81.0
34,Chennai Super Kings,Delhi Daredevils,1136590,AT Rayudu,43,0,1.0,5.0,26,0,0,54.0
35,Chennai Super Kings,Delhi Daredevils,1136590,F du Plessis,36,0,1.0,3.0,33,0,0,45.0
588,Delhi Daredevils,Chennai Super Kings,1136590,C Munro,26,0,2.0,3.0,16,0,0,37.0
37,Chennai Super Kings,Delhi Daredevils,1136590,SK Raina,1,0,0.0,0.0,2,0,0,5.0
38,Chennai Super Kings,Delhi Daredevils,1136590,SR Watson,79,0,7.0,4.0,41,1,0,109.0
593,Delhi Daredevils,Chennai Super Kings,1136590,SS Iyer,13,0,0.0,1.0,14,0,0,18.0
592,Delhi Daredevils,Chennai Super Kings,1136590,RR Pant,81,0,4.0,7.0,47,1,0,108.0
591,Delhi Daredevils,Chennai Super Kings,1136590,R Tewatia,4,0,0.0,0.0,5,0,0,8.0
590,Delhi Daredevils,Chennai Super Kings,1136590,PP Shaw,10,0,0.0,2.0,6,0,0,16.0
36,Chennai Super Kings,Delhi Daredevils,1136590,MS Dhoni,52,0,5.0,2.0,22,1,0,76.0
589,Delhi Daredevils,Chennai Super Kings,1136590,GJ Maxwell,6,0,0.0,1.0,5,0,0,11.0
1568,Mumbai Indians,Royal Challengers Bangalore,1136591,Ishan Kishan,0,1,0.0,0.0,1,0,0,2.0
2303,Royal Challengers Bangalore,Mumbai Indians,1136591,M Vohra,46,0,4.0,2.0,31,0,0,60.0
2304,Royal Challengers Bangalore,Mumbai Indians,1136591,Mandeep Singh,14,0,1.0,1.0,10,0,0,21.0
2305,Royal Challengers Bangalore,Mumbai Indians,1136591,Q de Kock,8,0,0.0,1.0,14,0,0,13.0
2306,Royal Challengers Bangalore,Mumbai Indians,1136591,TG Southee,1,0,0.0,0.0,2,0,0,5.0
2307,Royal Challengers Bangalore,Mumbai Indians,1136591,UT Yadav,2,0,0.0,0.0,2,0,0,6.0
1566,Mumbai Indians,Royal Challengers Bangalore,1136591,BCJ Cutting,12,0,1.0,1.0,6,0,0,19.0
1567,Mumbai Indians,Royal Challengers Bangalore,1136591,HH Pandya,59,0,1.0,5.0,45,1,0,78.0
1569,Mumbai Indians,Royal Challengers Bangalore,1136591,JP Duminy,33,0,0.0,3.0,34,0,0,40.0
1570,Mumbai Indians,Royal Challengers Bangalore,1136591,KA Pollard,15,0,0.0,1.0,15,0,0,20.0
1571,Mumbai Indians,Royal Challengers Bangalore,1136591,KH Pandya,24,0,1.0,1.0,19,0,0,31.0
1572,Mumbai Indians,Royal Challengers Bangalore,1136591,RG Sharma,0,1,0.0,0.0,1,0,0,2.0
1573,Mumbai Indians,Royal Challengers Bangalore,1136591,SA Yadav,10,0,0.0,2.0,9,0,0,16.0
2302,Royal Challengers Bangalore,Mumbai Indians,1136591,C de Grandhomme,24,0,2.0,0.0,10,0,0,32.0
2308,Royal Challengers Bangalore,Mumbai Indians,1136591,V Kohli,32,0,1.0,2.0,26,0,0,40.0
2309,Royal Challengers Bangalore,Mumbai Indians,1136591,Washington Sundar,1,0,0.0,0.0,3,0,0,5.0
2301,Royal Challengers Bangalore,Mumbai Indians,1136591,BB McCullum,39,0,1.0,4.0,25,0,0,49.0
