battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
Chennai Super Kings,Royal Challengers Bangalore,1136595,DR Shorey,8,0,1.0,0.0,9,0,0,14.0
Chennai Super Kings,Royal Challengers Bangalore,1136595,MS Dhoni,35,0,3.0,1.0,26,0,0,46.0
Chennai Super Kings,Royal Challengers Bangalore,1136595,SK Raina,25,0,1.0,2.0,21,0,0,33.0
Chennai Super Kings,Royal Challengers Bangalore,1136595,SR Watson,11,0,0.0,2.0,14,0,0,17.0
Chennai Super Kings,Royal Challengers Bangalore,1175356,AT Rayudu,28,0,1.0,2.0,42,0,0,36.0
Chennai Super Kings,Royal Challengers Bangalore,1175356,KM Jadhav,14,0,0.0,1.0,20,0,0,19.0
Chennai Super Kings,Royal Challengers Bangalore,1175356,RA Jadeja,8,0,0.0,0.0,17,0,0,12.0
Chennai Super Kings,Royal Challengers Bangalore,1175356,SK Raina,20,0,0.0,3.0,21,0,0,27.0
Chennai Super Kings,Royal Challengers Bangalore,1175356,SR Watson,1,0,0.0,0.0,10,0,0,5.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,AT Rayudu,30,0,1.0,2.0,29,0,0,38.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,DJ Bravo,5,0,0.0,0.0,4,0,0,9.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,F du Plessis,10,0,0.0,1.0,16,0,0,15.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,KM Jadhav,9,0,0.0,2.0,9,0,0,15.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,MS Dhoni,89,0,6.0,5.0,48,1,0,118.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,RA Jadeja,12,0,0.0,0.0,13,0,0,16.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,SK Raina,0,1,0.0,0.0,1,0,0,2.0
Chennai Super Kings,Royal Challengers Bangalore,1178414,SR Watson,5,0,0.0,1.0,3,0,0,10.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,AS Raut,35,0,1.0,4.0,26,0,0,45.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,AT Rayudu,14,0,1.0,1.0,7,0,0,21.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,F du Plessis,51,0,1.0,5.0,42,1,0,70.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,MS Dhoni,2,0,0.0,0.0,3,0,0,6.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,RA Jadeja,64,0,4.0,4.0,28,1,0,88.0
Chennai Super Kings,Royal Challengers Bangalore,1254076,Suresh Raina,25,0,3.0,1.0,18,0,0,36.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,AS Raut,39,0,1.0,4.0,26,0,0,49.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,AT Rayudu,33,0,1.0,3.0,22,0,0,42.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,F du Plessis,32,0,2.0,2.0,26,0,0,42.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,MM Ali,24,0,2.0,0.0,19,0,0,32.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,MS Dhoni,11,0,0.0,2.0,9,0,0,17.0
Chennai Super Kings,Royal Challengers Bangalore,1254113,Suresh Raina,18,0,1.0,2.0,11,0,0,26.0
Chennai Super Kings,Sunrisers Hyderabad,1136580,AT Rayudu,81,0,4.0,9.0,39,1,0,110.0
Chennai Super Kings,Sunrisers Hyderabad,1136580,F du Plessis,11,0,0.0,1.0,13,0,0,16.0
Chennai Super Kings,Sunrisers Hyderabad,1136580,MS Dhoni,25,0,1.0,3.0,12,0,0,34.0
Chennai Super Kings,Sunrisers Hyderabad,1136580,SK Raina,55,0,2.0,5.0,44,1,0,76.0
Chennai Super Kings,Sunrisers Hyderabad,1136580,SR Watson,10,0,1.0,0.0,16,0,0,16.0
Chennai Super Kings,Sunrisers Hyderabad,1136606,AT Rayudu,100,0,7.0,7.0,62,1,1,149.0
Chennai Super Kings,Sunrisers Hyderabad,1136606,MS Dhoni,21,0,1.0,1.0,15,0,0,28.0
Chennai Super Kings,Sunrisers Hyderabad,1136606,SK Raina,2,0,0.0,0.0,3,0,0,6.0
Chennai Super Kings,Sunrisers Hyderabad,1136606,SR Watson,57,0,3.0,5.0,35,1,0,80.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,AT Rayudu,0,1,0.0,0.0,1,0,0,2.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,DJ Bravo,7,0,0.0,0.0,11,0,0,11.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,DL Chahar,10,0,1.0,0.0,6,0,0,16.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,F du Plessis,68,0,4.0,5.0,43,1,0,93.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,Harbhajan Singh,3,0,0.0,0.0,9,0,0,7.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,MS Dhoni,11,0,0.0,1.0,19,0,0,16.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,RA Jadeja,3,0,0.0,0.0,5,0,0,7.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,SK Raina,23,0,0.0,4.0,14,0,0,31.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,SN Thakur,15,0,0.0,3.0,5,0,0,22.0
Chennai Super Kings,Sunrisers Hyderabad,1136617,SR Watson,0,1,0.0,0.0,5,0,0,2.0
Chennai Super Kings,Sunrisers Hyderabad,1136620,AT Rayudu,17,0,1.0,1.0,19,0,0,24.0
Chennai Super Kings,Sunrisers Hyderabad,1136620,F du Plessis,11,0,0.0,1.0,11,0,0,16.0
Chennai Super Kings,Sunrisers Hyderabad,1136620,SK Raina,32,0,1.0,3.0,24,0,0,41.0
Chennai Super Kings,Sunrisers Hyderabad,1136620,SR Watson,121,0,8.0,11.0,60,1,1,176.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,AT Rayudu,25,0,0.0,2.0,21,0,0,31.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,F du Plessis,47,0,3.0,3.0,31,0,0,60.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,KM Jadhav,1,0,0.0,0.0,2,0,0,5.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,RA Jadeja,13,0,0.0,0.0,22,0,0,17.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,SK Raina,13,0,0.0,2.0,13,0,0,19.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,SR Watson,32,0,0.0,4.0,29,0,0,40.0
Chennai Super Kings,Sunrisers Hyderabad,1178408,SW Billings,1,0,0.0,0.0,5,0,0,5.0
Chennai Super Kings,Sunrisers Hyderabad,1178416,AT Rayudu,22,0,0.0,1.0,25,0,0,27.0
Chennai Super Kings,Sunrisers Hyderabad,1178416,F du Plessis,1,0,0.0,0.0,7,0,0,5.0
Chennai Super Kings,Sunrisers Hyderabad,1178416,KM Jadhav,12,0,1.0,0.0,10,0,0,18.0
Chennai Super Kings,Sunrisers Hyderabad,1178416,SK Raina,43,0,1.0,7.0,25,0,0,56.0
Chennai Super Kings,Sunrisers Hyderabad,1178416,SR Watson,98,0,6.0,9.0,54,1,0,131.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,AT Rayudu,8,0,0.0,1.0,9,0,0,13.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,F du Plessis,26,0,0.0,4.0,20,0,0,34.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,KM Jadhav,3,0,0.0,0.0,10,0,0,7.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,MS Dhoni,52,0,1.0,4.0,37,1,0,70.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,RA Jadeja,52,0,2.0,5.0,35,1,0,73.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,SM Curran,15,0,2.0,0.0,5,0,0,23.0
Chennai Super Kings,Sunrisers Hyderabad,1216516,SR Watson,1,0,0.0,0.0,6,0,0,5.0
Chennai Super Kings,Sunrisers Hyderabad,1254080,AS Raut,76,0,0.0,12.0,45,1,0,100.0
Chennai Super Kings,Sunrisers Hyderabad,1254080,F du Plessis,56,0,1.0,6.0,38,1,0,76.0
Chennai Super Kings,Sunrisers Hyderabad,1254080,MM Ali,16,0,0.0,3.0,9,0,0,23.0
Chennai Super Kings,Sunrisers Hyderabad,1254080,RA Jadeja,8,0,0.0,1.0,6,0,0,13.0
Chennai Super Kings,Sunrisers Hyderabad,1254080,Suresh Raina,17,0,0.0,3.0,15,0,0,24.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,AS Raut,46,0,2.0,4.0,38,0,0,58.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,AT Rayudu,17,0,1.0,1.0,13,0,0,24.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,F du Plessis,41,0,2.0,3.0,36,0,0,52.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,MM Ali,17,0,0.0,2.0,17,0,0,23.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,MS Dhoni,15,0,1.0,1.0,12,0,0,22.0
Chennai Super Kings,Sunrisers Hyderabad,1254091,Suresh Raina,3,0,0.0,0.0,4,0,0,7.0
Delhi Capitals,Chennai Super Kings,1175360,AR Patel,10,0,0.0,1.0,9,0,0,15.0
Delhi Capitals,Chennai Super Kings,1175360,CA Ingram,2,0,0.0,0.0,2,0,0,6.0
Delhi Capitals,Chennai Super Kings,1175360,KMA Paul,0,1,0.0,0.0,4,0,0,2.0
Delhi Capitals,Chennai Super Kings,1175360,PP Shaw,26,0,0.0,5.0,18,0,0,35.0
Delhi Capitals,Chennai Super Kings,1175360,R Tewatia,11,0,0.0,1.0,9,0,0,16.0
Delhi Capitals,Chennai Super Kings,1175360,RR Pant,28,0,1.0,2.0,16,0,0,36.0
Delhi Capitals,Chennai Super Kings,1175360,S Dhawan,52,0,0.0,7.0,47,1,0,71.0
Delhi Capitals,Chennai Super Kings,1175360,SS Iyer,18,0,1.0,0.0,20,0,0,24.0
Delhi Capitals,Chennai Super Kings,1178425,A Mishra,8,0,0.0,1.0,11,0,0,13.0
Delhi Capitals,Chennai Super Kings,1178425,AR Patel,9,0,0.0,1.0,9,0,0,14.0
Delhi Capitals,Chennai Super Kings,1178425,CA Ingram,1,0,0.0,0.0,5,0,0,5.0
Delhi Capitals,Chennai Super Kings,1178425,CH Morris,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Chennai Super Kings,1178425,J Suchith,6,0,0.0,0.0,15,0,0,10.0
Delhi Capitals,Chennai Super Kings,1178425,PP Shaw,4,0,0.0,1.0,5,0,0,9.0
Delhi Capitals,Chennai Super Kings,1178425,RR Pant,5,0,0.0,1.0,3,0,0,10.0
Delhi Capitals,Chennai Super Kings,1178425,S Dhawan,19,0,1.0,1.0,13,0,0,26.0
Delhi Capitals,Chennai Super Kings,1178425,SE Rutherford,2,0,0.0,0.0,4,0,0,6.0
Delhi Capitals,Chennai Super Kings,1178425,SS Iyer,44,0,1.0,4.0,31,0,0,54.0
Delhi Capitals,Chennai Super Kings,1178425,TA Boult,1,0,0.0,0.0,1,0,0,5.0
Delhi Capitals,Chennai Super Kings,1181767,A Mishra,6,0,0.0,1.0,3,0,0,11.0
Delhi Capitals,Chennai Super Kings,1181767,AR Patel,3,0,0.0,0.0,6,0,0,7.0
Delhi Capitals,Chennai Super Kings,1181767,C Munro,27,0,0.0,4.0,24,0,0,35.0
Delhi Capitals,Chennai Super Kings,1181767,I Sharma,10,0,1.0,1.0,3,0,0,17.0
Delhi Capitals,Chennai Super Kings,1181767,KMA Paul,4,0,0.0,0.0,8,0,0,8.0
Delhi Capitals,Chennai Super Kings,1181767,PP Shaw,6,0,0.0,1.0,7,0,0,11.0
Delhi Capitals,Chennai Super Kings,1181767,RR Pant,39,0,1.0,2.0,25,0,0,47.0
Delhi Capitals,Chennai Super Kings,1181767,S Dhawan,18,0,0.0,3.0,14,0,0,25.0
Delhi Capitals,Chennai Super Kings,1181767,SE Rutherford,14,0,1.0,1.0,12,0,0,21.0
Delhi Capitals,Chennai Super Kings,1181767,SS Iyer,14,0,0.0,1.0,18,0,0,19.0
Delhi Capitals,Chennai Super Kings,1181767,TA Boult,6,0,1.0,0.0,3,0,0,12.0
Delhi Capitals,Chennai Super Kings,1216539,MP Stoinis,18,0,0.0,4.0,3,0,0,26.0
Delhi Capitals,Chennai Super Kings,1216539,PP Shaw,132,0,2.0,18.0,43,1,1,182.0
Delhi Capitals,Chennai Super Kings,1216539,RR Pant,76,0,0.0,12.0,25,1,0,100.0
Delhi Capitals,Chennai Super Kings,1216539,S Dhawan,70,0,2.0,6.0,27,1,0,92.0
Delhi Capitals,Chennai Super Kings,1216539,SS Iyer,54,0,0.0,2.0,23,1,0,68.0
Delhi Capitals,Chennai Super Kings,1254059,MP Stoinis,15,0,0.0,3.0,9,0,0,22.0
Delhi Capitals,Chennai Super Kings,1254059,PP Shaw,72,0,3.0,9.0,38,1,0,99.0
Delhi Capitals,Chennai Super Kings,1254059,RR Pant,16,0,0.0,2.0,13,0,0,22.0
Delhi Capitals,Chennai Super Kings,1254059,S Dhawan,87,0,2.0,10.0,54,1,0,113.0
Delhi Capitals,Kings XI Punjab,1175368,Avesh Khan,4,0,0.0,1.0,3,0,0,9.0
Delhi Capitals,Kings XI Punjab,1175368,CA Ingram,38,0,1.0,4.0,29,0,0,48.0
Delhi Capitals,Kings XI Punjab,1175368,CH Morris,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kings XI Punjab,1175368,GH Vihari,2,0,0.0,0.0,5,0,0,6.0
Delhi Capitals,Kings XI Punjab,1175368,HV Patel,1,0,0.0,0.0,3,0,0,5.0
Delhi Capitals,Kings XI Punjab,1175368,K Rabada,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kings XI Punjab,1175368,PP Shaw,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kings XI Punjab,1175368,RR Pant,43,0,2.0,4.0,26,0,0,55.0
Delhi Capitals,Kings XI Punjab,1175368,S Dhawan,34,0,0.0,4.0,27,0,0,42.0
Delhi Capitals,Kings XI Punjab,1175368,S Lamichhane,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kings XI Punjab,1175368,SS Iyer,30,0,0.0,5.0,24,0,0,39.0
Delhi Capitals,Kings XI Punjab,1178412,AR Patel,1,0,0.0,0.0,1,0,0,5.0
Delhi Capitals,Kings XI Punjab,1178412,CA Ingram,20,0,0.0,4.0,10,0,0,28.0
Delhi Capitals,Kings XI Punjab,1178412,PP Shaw,13,0,1.0,1.0,11,0,0,20.0
Delhi Capitals,Kings XI Punjab,1178412,RR Pant,7,0,0.0,1.0,8,0,0,12.0
Delhi Capitals,Kings XI Punjab,1178412,S Dhawan,62,0,1.0,7.0,44,1,0,83.0
Delhi Capitals,Kings XI Punjab,1178412,SE Rutherford,2,0,0.0,0.0,2,0,0,6.0
Delhi Capitals,Kings XI Punjab,1178412,SS Iyer,61,0,1.0,5.0,50,1,0,80.0
Delhi Capitals,Kings XI Punjab,1216493,AR Patel,14,0,0.0,0.0,8,0,0,18.0
Delhi Capitals,Kings XI Punjab,1216493,Anrich Nortje,6,0,0.0,0.0,1,0,0,10.0
Delhi Capitals,Kings XI Punjab,1216493,MP Stoinis,112,0,6.0,14.0,20,1,1,166.0
Delhi Capitals,Kings XI Punjab,1216493,PP Shaw,12,0,0.0,2.0,9,0,0,18.0
Delhi Capitals,Kings XI Punjab,1216493,R Ashwin,8,0,0.0,0.0,6,0,0,12.0
Delhi Capitals,Kings XI Punjab,1216493,RR Pant,68,0,0.0,8.0,32,1,0,88.0
Delhi Capitals,Kings XI Punjab,1216493,S Dhawan,0,1,0.0,0.0,2,0,0,2.0
Delhi Capitals,Kings XI Punjab,1216493,SO Hetmyer,14,0,0.0,2.0,13,0,0,20.0
Delhi Capitals,Kings XI Punjab,1216493,SS Iyer,80,0,6.0,0.0,33,1,0,104.0
Delhi Capitals,Kolkata Knight Riders,1175365,CA Ingram,10,0,0.0,1.0,7,0,0,15.0
Delhi Capitals,Kolkata Knight Riders,1175365,GH Vihari,2,0,0.0,0.0,3,0,0,6.0
Delhi Capitals,Kolkata Knight Riders,1175365,PP Shaw,100,0,3.0,12.0,56,1,1,146.0
Delhi Capitals,Kolkata Knight Riders,1175365,RR Pant,12,0,0.0,1.0,15,0,0,17.0
Delhi Capitals,Kolkata Knight Riders,1175365,S Dhawan,16,0,1.0,2.0,8,0,0,24.0
Delhi Capitals,Kolkata Knight Riders,1175365,SS Iyer,45,0,2.0,4.0,34,0,0,57.0
Delhi Capitals,Kolkata Knight Riders,1178401,CA Ingram,14,0,1.0,1.0,6,0,0,21.0
Delhi Capitals,Kolkata Knight Riders,1178401,PP Shaw,14,0,2.0,0.0,7,0,0,22.0
Delhi Capitals,Kolkata Knight Riders,1178401,RR Pant,48,0,2.0,4.0,32,0,0,60.0
Delhi Capitals,Kolkata Knight Riders,1178401,S Dhawan,98,0,2.0,11.0,64,1,0,125.0
Delhi Capitals,Kolkata Knight Riders,1178401,SS Iyer,6,0,0.0,1.0,6,0,0,11.0
Delhi Capitals,Kolkata Knight Riders,1216515,MP Stoinis,1,0,0.0,0.0,3,0,0,5.0
Delhi Capitals,Kolkata Knight Riders,1216515,PP Shaw,66,0,4.0,4.0,41,1,0,90.0
Delhi Capitals,Kolkata Knight Riders,1216515,RR Pant,40,0,1.0,5.0,18,0,0,51.0
Delhi Capitals,Kolkata Knight Riders,1216515,S Dhawan,26,0,2.0,2.0,16,0,0,36.0
Delhi Capitals,Kolkata Knight Riders,1216515,SO Hetmyer,7,0,1.0,0.0,5,0,0,13.0
Delhi Capitals,Kolkata Knight Riders,1216515,SS Iyer,88,0,6.0,7.0,38,1,0,119.0
Delhi Capitals,Kolkata Knight Riders,1254082,MP Stoinis,6,0,0.0,1.0,3,0,0,11.0
Delhi Capitals,Kolkata Knight Riders,1254082,PP Shaw,86,0,3.0,11.0,42,1,0,115.0
Delhi Capitals,Kolkata Knight Riders,1254082,RR Pant,16,0,1.0,2.0,8,0,0,24.0
Delhi Capitals,Kolkata Knight Riders,1254082,S Dhawan,48,0,1.0,4.0,48,0,0,58.0
Delhi Capitals,Kolkata Knight Riders,1254082,SO Hetmyer,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kolkata Knight Riders,1254092,AR Patel,2,0,0.0,0.0,6,0,0,6.0
Delhi Capitals,Kolkata Knight Riders,1254092,Avesh Khan,5,0,0.0,1.0,3,0,0,10.0
Delhi Capitals,Kolkata Knight Riders,1254092,K Rabada,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Kolkata Knight Riders,1254092,L Yadav,0,1,0.0,0.0,3,0,0,2.0
Delhi Capitals,Kolkata Knight Riders,1254092,R Ashwin,10,0,0.0,1.0,8,0,0,15.0
Delhi Capitals,Kolkata Knight Riders,1254092,RR Pant,41,0,0.0,3.0,37,0,0,48.0
Delhi Capitals,Kolkata Knight Riders,1254092,S Dhawan,24,0,0.0,5.0,20,0,0,33.0
Delhi Capitals,Kolkata Knight Riders,1254092,SO Hetmyer,4,0,0.0,0.0,5,0,0,8.0
Delhi Capitals,Kolkata Knight Riders,1254092,SPD Smith,39,0,0.0,4.0,34,0,0,47.0
Delhi Capitals,Kolkata Knight Riders,1254092,SS Iyer,2,0,0.0,0.0,6,0,0,6.0
Delhi Capitals,Mumbai Indians,1175358,AR Patel,4,0,0.0,1.0,2,0,0,9.0
Delhi Capitals,Mumbai Indians,1175358,CA Ingram,47,0,1.0,7.0,32,0,0,60.0
Delhi Capitals,Mumbai Indians,1175358,KMA Paul,5,0,0.0,0.0,6,0,0,9.0
Delhi Capitals,Mumbai Indians,1175358,PP Shaw,8,0,0.0,1.0,6,0,0,13.0
Delhi Capitals,Mumbai Indians,1175358,R Tewatia,9,0,1.0,0.0,4,0,0,15.0
Delhi Capitals,Mumbai Indians,1175358,RR Pant,80,0,7.0,7.0,28,1,0,113.0
Delhi Capitals,Mumbai Indians,1175358,S Dhawan,44,0,1.0,4.0,36,0,0,54.0
Delhi Capitals,Mumbai Indians,1175358,SS Iyer,16,0,1.0,2.0,10,0,0,24.0
Delhi Capitals,Mumbai Indians,1178409,A Mishra,11,0,0.0,1.0,9,0,0,16.0
Delhi Capitals,Mumbai Indians,1178409,AR Patel,27,0,1.0,1.0,24,0,0,34.0
Delhi Capitals,Mumbai Indians,1178409,C Munro,4,0,0.0,0.0,10,0,0,8.0
Delhi Capitals,Mumbai Indians,1178409,CH Morris,11,0,1.0,0.0,9,0,0,17.0
Delhi Capitals,Mumbai Indians,1178409,K Rabada,10,0,1.0,0.0,8,0,0,16.0
Delhi Capitals,Mumbai Indians,1178409,PP Shaw,20,0,0.0,2.0,24,0,0,26.0
Delhi Capitals,Mumbai Indians,1178409,RR Pant,7,0,0.0,0.0,11,0,0,11.0
Delhi Capitals,Mumbai Indians,1178409,S Dhawan,35,0,1.0,5.0,22,0,0,46.0
Delhi Capitals,Mumbai Indians,1178409,SS Iyer,3,0,0.0,0.0,6,0,0,7.0
Delhi Capitals,Mumbai Indians,1254070,L Yadav,26,0,0.0,1.0,26,0,0,31.0
Delhi Capitals,Mumbai Indians,1254070,PP Shaw,7,0,0.0,1.0,5,0,0,12.0
Delhi Capitals,Mumbai Indians,1254070,RR Pant,8,0,0.0,1.0,9,0,0,13.0
Delhi Capitals,Mumbai Indians,1254070,S Dhawan,47,0,1.0,5.0,42,0,0,58.0
Delhi Capitals,Mumbai Indians,1254070,SO Hetmyer,15,0,0.0,2.0,8,0,0,21.0
Delhi Capitals,Mumbai Indians,1254070,SPD Smith,35,0,0.0,4.0,29,0,0,43.0
Delhi Capitals,Mumbai Indians,1254112,AR Patel,10,0,0.0,1.0,10,0,0,15.0
Delhi Capitals,Mumbai Indians,1254112,PP Shaw,6,0,0.0,1.0,7,0,0,11.0
Delhi Capitals,Mumbai Indians,1254112,R Ashwin,20,0,1.0,0.0,21,0,0,26.0
Delhi Capitals,Mumbai Indians,1254112,RR Pant,27,0,1.0,3.0,22,0,0,36.0
Delhi Capitals,Mumbai Indians,1254112,S Dhawan,8,0,1.0,0.0,7,0,0,14.0
Delhi Capitals,Mumbai Indians,1254112,SO Hetmyer,15,0,0.0,2.0,8,0,0,21.0
Delhi Capitals,Mumbai Indians,1254112,SPD Smith,9,0,1.0,0.0,8,0,0,15.0
Delhi Capitals,Mumbai Indians,1254112,SS Iyer,37,0,0.0,2.0,35,0,0,43.0
Delhi Capitals,Punjab Kings,1254068,L Yadav,13,0,0.0,1.0,6,0,0,18.0
Delhi Capitals,Punjab Kings,1254068,MP Stoinis,28,0,1.0,3.0,12,0,0,37.0
Delhi Capitals,Punjab Kings,1254068,PP Shaw,32,0,2.0,3.0,17,0,0,43.0
Delhi Capitals,Punjab Kings,1254068,RR Pant,17,0,1.0,0.0,16,0,0,23.0
Delhi Capitals,Punjab Kings,1254068,S Dhawan,98,0,2.0,13.0,49,1,0,127.0
Delhi Capitals,Punjab Kings,1254068,SPD Smith,10,0,0.0,0.0,12,0,0,14.0
Delhi Capitals,Punjab Kings,1254086,PP Shaw,39,0,3.0,3.0,22,0,0,52.0
Delhi Capitals,Punjab Kings,1254086,RR Pant,14,0,1.0,1.0,11,0,0,21.0
Delhi Capitals,Punjab Kings,1254086,S Dhawan,71,0,2.0,6.0,47,1,0,93.0
Delhi Capitals,Punjab Kings,1254086,SO Hetmyer,18,0,2.0,1.0,4,0,0,27.0
Delhi Capitals,Punjab Kings,1254086,SPD Smith,25,0,0.0,1.0,22,0,0,30.0
Delhi Capitals,Rajasthan Royals,1178415,CA Ingram,3,0,0.0,0.0,5,0,0,7.0
Delhi Capitals,Rajasthan Royals,1178415,PP Shaw,42,0,1.0,4.0,39,0,0,52.0
Delhi Capitals,Rajasthan Royals,1178415,RR Pant,79,0,4.0,5.0,36,1,0,104.0
Delhi Capitals,Rajasthan Royals,1178415,S Dhawan,54,0,2.0,8.0,27,1,0,78.0
Delhi Capitals,Rajasthan Royals,1178415,SE Rutherford,11,0,1.0,1.0,5,0,0,18.0
Delhi Capitals,Rajasthan Royals,1178415,SS Iyer,4,0,0.0,0.0,5,0,0,8.0
Delhi Capitals,Rajasthan Royals,1178428,AR Patel,1,0,0.0,0.0,1,0,0,5.0
Delhi Capitals,Rajasthan Royals,1178428,CA Ingram,12,0,0.0,0.0,23,0,0,16.0
Delhi Capitals,Rajasthan Royals,1178428,PP Shaw,8,0,0.0,1.0,8,0,0,13.0
Delhi Capitals,Rajasthan Royals,1178428,RR Pant,53,0,5.0,2.0,38,1,0,77.0
Delhi Capitals,Rajasthan Royals,1178428,S Dhawan,20,0,0.0,3.0,12,0,0,27.0
Delhi Capitals,Rajasthan Royals,1178428,SE Rutherford,12,0,1.0,0.0,7,0,0,18.0
Delhi Capitals,Rajasthan Royals,1178428,SS Iyer,15,0,2.0,0.0,9,0,0,23.0
Delhi Capitals,Rajasthan Royals,1254064,AM Rahane,10,0,0.0,1.0,9,0,0,15.0
Delhi Capitals,Rajasthan Royals,1254064,Chris Woakes,15,0,0.0,2.0,11,0,0,21.0
Delhi Capitals,Rajasthan Royals,1254064,K Rabada,9,0,0.0,1.0,4,0,0,14.0
Delhi Capitals,Rajasthan Royals,1254064,L Yadav,21,0,0.0,3.0,25,0,0,28.0
Delhi Capitals,Rajasthan Royals,1254064,MP Stoinis,0,1,0.0,0.0,5,0,0,2.0
Delhi Capitals,Rajasthan Royals,1254064,PP Shaw,2,0,0.0,0.0,5,0,0,6.0
Delhi Capitals,Rajasthan Royals,1254064,R Ashwin,8,0,0.0,1.0,4,0,0,13.0
Delhi Capitals,Rajasthan Royals,1254064,RR Pant,52,0,0.0,9.0,32,1,0,73.0
Delhi Capitals,Rajasthan Royals,1254064,S Dhawan,9,0,0.0,1.0,11,0,0,14.0
Delhi Capitals,Rajasthan Royals,1254064,TK Curran,21,0,0.0,2.0,16,0,0,27.0
Delhi Capitals,Rajasthan Royals,1254097,AR Patel,15,0,1.0,0.0,8,0,0,21.0
Delhi Capitals,Rajasthan Royals,1254097,L Yadav,15,0,0.0,1.0,15,0,0,20.0
Delhi Capitals,Rajasthan Royals,1254097,PP Shaw,10,0,0.0,0.0,12,0,0,14.0
Delhi Capitals,Rajasthan Royals,1254097,R Ashwin,8,0,0.0,0.0,6,0,0,12.0
Delhi Capitals,Rajasthan Royals,1254097,RR Pant,24,0,0.0,2.0,24,0,0,30.0
Delhi Capitals,Rajasthan Royals,1254097,S Dhawan,8,0,0.0,1.0,8,0,0,13.0
Delhi Capitals,Rajasthan Royals,1254097,SO Hetmyer,29,0,0.0,5.0,17,0,0,38.0
Delhi Capitals,Rajasthan Royals,1254097,SS Iyer,45,0,2.0,1.0,32,0,0,54.0
Delhi Capitals,Royal Challengers Bangalore,1178395,AR Patel,4,0,0.0,1.0,1,0,0,9.0
Delhi Capitals,Royal Challengers Bangalore,1178395,CA Ingram,23,0,1.0,2.0,22,0,0,31.0
Delhi Capitals,Royal Challengers Bangalore,1178395,CH Morris,0,1,0.0,0.0,3,0,0,2.0
Delhi Capitals,Royal Challengers Bangalore,1178395,PP Shaw,33,0,0.0,6.0,22,0,0,43.0
Delhi Capitals,Royal Challengers Bangalore,1178395,R Tewatia,1,0,0.0,0.0,2,0,0,5.0
Delhi Capitals,Royal Challengers Bangalore,1178395,RR Pant,18,0,0.0,2.0,14,0,0,24.0
Delhi Capitals,Royal Challengers Bangalore,1178395,S Dhawan,0,1,0.0,0.0,1,0,0,2.0
Delhi Capitals,Royal Challengers Bangalore,1178395,SS Iyer,73,0,2.0,8.0,55,1,0,97.0
